Tower_ID,temperature_c,battery_health,Power_Consumption_W,signal_drop_rate,Fan_Speed_RPM,Humidity_Percent,Traffic_Load,Tower_Age_Years,hardware_failure
2940,35.6,46.75,2261,100,2357,95,3449,12,0
2941,41.5,50.73,2387,70,2573,60,2210,15,0
2942,38.8,48.18,710,81,2230,63,4911,10,0
2943,21,49.65,1972,77,3343,42,3330,3,0
2944,50.4,50.8,1680,41,1416,87,2097,8,1
2945,60.8,48.78,1859,68,2665,40,3045,2,1
2946,22.8,47.34,1661,80,1558,41,4093,4,0
2947,66.8,44.72,2627,83,3048,81,3234,12,1
2948,30,49.07,887,41,2720,70,819,3,1
2949,52.9,52.96,1106,86,1421,28,1650,6,0
2950,59.1,42.08,2817,83,2298,23,4516,14,1
2951,64.3,43.33,821,86,3364,73,1528,5,1
2952,58,42.97,2492,42,2652,90,2734,9,1
2953,50,53.88,2763,70,3376,30,4717,14,0
2954,32.2,51.36,1423,44,2856,28,2674,4,1
2955,21,42.9,2487,87,3321,76,484,13,1
2956,49.2,49.03,1911,40,1540,50,4969,14,1
2957,38.9,49.74,1883,53,1866,40,3367,2,1
2958,33.5,43.94,622,99,842,33,2848,4,1
2959,60.7,46.68,1467,94,1469,44,1951,10,1
2960,44.3,50.04,1242,44,1291,53,2247,2,1
2961,58.6,44.96,2969,88,2175,27,4943,9,1
2962,30,44.87,1335,48,815,29,4098,8,1
2963,51,52.93,1072,58,1997,48,3504,11,0
2964,59.3,46.23,1162,56,1638,39,4645,5,1
2965,20.5,42.43,1059,88,3167,59,2424,7,1
2966,29,45.96,518,66,1816,25,4839,7,0
2967,40.9,46.89,2129,89,2366,45,2959,11,0
2968,33.4,53.78,2658,75,3110,66,1219,1,0
2969,61.1,47.52,2840,87,3398,22,2440,9,1
2970,57.3,53.35,804,71,2672,50,547,8,1
2971,61.1,45.29,2621,69,1245,82,3640,12,1
2972,37.1,45.45,2345,44,2115,77,1503,8,1
2973,67.9,50,2175,45,2061,86,3232,1,1
2974,48.8,52.27,988,90,2889,51,1270,2,0
2975,67.4,53.13,1584,61,1165,21,4844,8,1
2976,23.4,42.95,692,83,2869,74,3511,13,1
2977,33.2,51.5,1553,92,807,72,3099,13,1
2978,22.5,48.95,1224,43,819,84,4101,15,1
2979,32.1,50.18,1198,64,2881,74,381,3,0
2980,31.1,44.38,1116,40,1796,27,1674,8,1
2981,27.8,43.56,1647,47,1158,95,4752,13,1
2982,39.6,47.87,1179,70,1108,25,986,15,1
2983,52.6,45.51,2343,53,1618,93,433,13,1
2984,34.8,45.95,2854,77,3305,48,1271,6,0
2985,31.7,51.88,2003,96,2989,83,1562,13,0
2986,27.9,53.07,1106,61,3076,94,2242,15,0
2987,60.5,45.69,577,60,1725,58,804,6,1
2988,38.3,42.23,1366,41,941,93,3257,12,1
2989,64.3,51.75,1577,74,1177,64,2242,11,1
2990,64.4,48.56,1970,47,814,80,3546,9,1
2991,48.4,42.68,766,92,1897,50,3141,9,1
2992,64.1,46.5,1127,54,2732,78,2820,15,1
2993,46.4,43.38,1536,71,3310,24,2331,10,1
2994,43.2,42.31,2020,40,2213,74,4077,13,1
2995,61.7,49.09,1446,84,2117,26,1661,8,1
2996,46.2,43.86,2617,75,1260,31,2972,3,1
2997,26.5,47.7,1685,94,3211,55,1365,11,0
2998,21.7,42.23,787,58,3323,21,2558,5,1
2999,44.6,45.23,2816,50,2572,74,3576,5,1
3000,56.1,42.05,2984,95,2973,41,4618,1,1
3001,43.5,44.14,2476,46,1464,67,2932,10,1
3002,60.4,43.37,2916,61,2015,64,1236,14,1
3003,55.1,44.24,2639,84,3146,77,463,8,1
3004,20,51.6,2763,85,2282,20,2120,15,0
3005,58.5,44.65,930,54,2799,64,3247,10,1
3006,42.6,42.02,1046,57,2410,58,1154,9,1
3007,35.4,51.99,927,74,2180,59,293,3,0
3008,50.9,47.94,1011,82,2743,37,1940,12,0
3009,23.3,46.97,1149,77,1588,90,4482,11,0
3010,62.1,42.48,849,76,2617,38,2132,6,1
3011,28.5,46.73,2623,42,2911,66,1010,12,1
3012,36.5,42.97,2501,88,3108,23,421,13,1
3013,37.1,47.23,1261,46,2436,83,4486,4,1
3014,57.4,50.07,1083,58,3438,71,1966,6,1
3015,53.6,47.53,2816,90,3459,53,3431,12,0
3016,62.4,43.77,2003,52,2274,74,2753,14,1
3017,33,42.29,2705,86,3354,78,3992,5,1
3018,66.1,53.98,1456,92,2794,91,2154,10,1
3019,22.7,52.06,1373,44,1091,77,3465,5,1
3020,50.2,52.92,2234,49,1372,53,3827,8,1
3021,21.6,43.45,1668,62,3375,41,4220,11,1
3022,32.1,43.77,1463,55,920,25,4159,11,1
3023,50.5,46.37,1490,40,3131,52,3995,15,1
3024,27,53.42,2244,45,2864,28,3920,10,1
3025,23.1,43.73,2504,42,2287,83,2791,14,1
3026,62.6,49.65,2522,92,1477,37,2006,2,1
3027,50.2,50.87,2369,65,1121,87,3589,9,1
3028,68.3,44.56,2455,97,2791,29,739,13,1
3029,36.1,46,2963,81,2843,32,2109,5,0
3030,24.4,52.01,1097,81,3095,48,1484,11,0
3031,68.8,44.43,1401,49,1966,27,4514,10,1
3032,69.9,46.12,2295,90,2730,53,139,1,1
3033,32.4,45.85,2229,86,1911,23,4341,9,0
3034,60.8,50.05,2680,52,2789,64,957,3,1
3035,30.2,53.18,2862,47,1680,27,1611,11,1
3036,68.7,51.13,2424,99,2537,64,1582,10,1
3037,43.2,51.47,1837,52,1864,69,4324,13,1
3038,68,50.21,1992,55,2065,52,3161,6,1
3039,33.6,49.16,2918,97,1137,24,3952,9,1
3040,65,42.67,1786,63,1406,75,2742,4,1
3041,20.4,47.88,2977,90,3361,22,1592,7,0
3042,24.6,52.47,2189,62,2722,61,4011,3,0
3043,38.8,42.24,1473,66,1575,34,4090,10,1
3044,21.2,51.65,2266,83,2137,94,641,8,0
3045,69.2,42.27,2387,79,1162,53,1712,12,1
3046,55.8,42.4,1357,83,902,71,2306,6,1
3047,39.1,52,606,79,928,40,4697,1,1
3048,68.2,47.21,728,46,1789,85,118,6,1
3049,62.3,47.96,899,62,837,55,2259,8,1
3050,46.5,43.71,2117,41,1393,31,2097,13,1
3051,53,52.99,1815,74,1905,45,1628,10,0
3052,49,49.06,2115,99,1969,48,1544,10,0
3053,28.7,45.06,1575,81,1071,90,364,14,1
3054,34.9,44.43,767,47,3039,62,963,8,1
3055,47,50.92,889,88,1873,20,3829,4,0
3056,33.4,48.2,2883,99,2670,58,4908,10,0
3057,41.3,48.05,2978,62,2977,87,849,8,0
3058,39.8,53.95,1627,87,3021,26,791,10,0
3059,68.2,47.94,1914,94,2943,75,2906,11,1
3060,55,48.71,2304,54,1499,83,4336,14,1
3061,62.5,45.87,1344,92,1777,35,606,9,1
3062,56,53.97,855,54,2967,46,4349,2,1
3063,31,43.7,1416,81,810,94,3491,13,1
3064,61.8,53.74,2630,83,1524,91,801,3,1
3065,29.3,51.72,2473,68,922,66,3018,6,1
3066,39.6,42.89,2768,91,2969,34,910,12,1
3067,48.5,44.05,2854,95,2402,23,2183,11,1
3068,57.6,50.43,626,62,2561,31,1490,7,1
3069,24,44.11,2191,99,2937,47,2465,15,1
3070,62,51.2,1620,60,1163,20,3889,13,1
3071,57.4,49.36,1769,77,1559,46,445,12,1
3072,26.7,53.1,1771,78,1600,55,4141,6,0
3073,33.3,45.66,2065,89,1958,82,4723,10,0
3074,24.9,43.89,1293,62,1302,58,322,13,1
3075,29,42.18,2111,81,1842,52,4128,15,1
3076,62.6,51.71,1427,48,1475,76,3605,11,1
3077,63.7,42.37,2217,46,2343,38,4611,5,1
3078,26.2,46.44,2082,41,3187,58,4935,9,1
3079,26,43.1,2154,80,934,37,4953,15,1
3080,25.6,43.43,969,85,3066,41,2984,6,1
3081,53.8,44.84,1931,52,1331,40,1547,13,1
3082,21.9,42.63,2463,65,1970,34,4942,3,1
3083,69,43.01,1186,82,2175,40,911,6,1
3084,29.8,52.67,1308,40,1459,80,1627,3,1
3085,22.7,44.3,1403,63,1969,28,3054,10,1
3086,28.6,44.27,678,47,2804,33,1056,14,1
3087,45.7,45.74,711,59,1482,65,804,7,0
3088,69,53.51,1933,82,2092,20,3909,10,1
3089,25.8,46.63,2531,50,2703,65,4276,9,1
3090,37.7,51.2,629,67,1154,86,872,3,1
3091,28.3,52.47,1247,92,1045,52,1267,3,1
3092,21,49.31,1056,45,2968,52,781,15,1
3093,49.5,45.43,2725,94,1950,32,1577,10,0
3094,35.4,42.96,2898,78,2382,71,2707,1,1
3095,26.3,47.82,2018,79,2722,68,1460,11,0
3096,54.4,46,545,72,3380,84,1992,14,0
3097,64,51.08,1874,87,2651,40,1059,13,1
3098,51.7,43.49,1781,88,1337,79,4853,14,1
3099,23.3,52.25,542,88,2270,65,3790,14,0
3100,61.2,51.6,2428,43,1303,67,4318,11,1
3101,27.1,45.83,1175,69,2003,57,1646,7,0
3102,33.4,42.48,607,92,3161,34,2746,3,1
3103,43.1,48.62,1881,70,3136,25,2677,7,0
3104,67,44.63,2808,96,2383,83,3199,2,1
3105,37.5,44.55,2439,78,2516,24,3441,5,1
3106,37,50.28,2606,83,3218,49,4934,10,0
3107,22.3,53.8,1434,72,2048,94,544,11,0
3108,33.9,53.42,2970,75,960,32,1513,12,1
3109,67.1,45.15,1024,73,2062,90,2917,4,1
3110,30.4,51.27,1373,62,1667,81,3440,10,0
3111,66,53.61,2089,74,3227,36,3496,7,1
3112,59.5,47.4,686,78,3391,39,4499,15,1
3113,28.7,48.18,537,99,1707,62,791,15,0
3114,59.1,47.66,1471,43,2542,83,686,12,1
3115,66.6,45.04,1237,50,3339,70,3137,13,1
3116,47.4,48.2,2776,91,2572,66,2180,14,0
3117,52.2,47.73,2893,83,1744,88,1097,3,0
3118,21.2,47.29,1199,71,1084,60,2739,9,1
3119,39.7,52.92,1594,88,3180,72,1190,6,0
3120,42,44.48,1126,54,2114,35,1065,2,1
3121,60.4,48.36,792,40,1704,74,3937,10,1
3122,64.7,44.69,1557,61,3243,20,1069,6,1
3123,45.9,44.4,1685,86,1686,35,918,13,1
3124,51.4,48.79,993,90,933,39,3448,8,1
3125,47.3,52.78,1077,63,2047,82,2679,5,0
3126,60.6,42.13,1262,64,2279,62,251,2,1
3127,68.1,45.99,1758,64,1476,74,451,7,1
3128,39.4,51.51,2725,100,2740,28,1051,3,0
3129,23,44.72,1165,93,2712,93,1579,13,1
3130,66.8,48.22,2242,96,2560,80,218,13,1
3131,48.4,48.31,2601,73,2638,64,736,3,0
3132,34.8,49.51,1709,92,2165,62,568,5,0
3133,38.9,51.66,1672,54,1843,44,2052,6,1
3134,46.8,48.22,1150,43,2539,30,1606,10,1
3135,24.3,45.35,1796,74,2399,60,987,11,0
3136,33.3,44.24,616,51,1547,76,2819,3,1
3137,65.9,49.04,1330,62,3100,39,3183,5,1
3138,36.4,48.18,1437,84,2288,27,3774,8,0
3139,25.3,42.17,737,46,2045,32,3301,6,1
3140,25.6,47.09,633,97,2848,84,2355,8,0
3141,50.8,46.21,1813,60,1443,22,966,12,0
3142,41.9,46.41,734,45,2810,37,2338,12,1
3143,60.4,42.58,2086,80,2682,72,3821,7,1
3144,38.5,46.04,1552,73,1418,62,1629,15,0
3145,45.3,46.61,2939,75,2097,84,3663,14,0
3146,29,52.69,1989,91,2192,34,1245,8,0
3147,31.6,44.27,2852,78,1824,84,4160,12,1
3148,59.4,52.08,1776,52,2421,80,1359,10,1
3149,32.1,47.86,2540,70,2085,77,3558,13,0
3150,41.3,47.33,1822,84,2315,52,3864,1,0
3151,45.1,52.86,1062,50,913,84,3843,5,1
3152,64.7,53.48,2080,84,3274,45,2320,3,1
3153,28.1,46.88,1470,83,2611,85,3926,9,0
3154,33.2,42.66,1087,82,2812,88,946,1,1
3155,66.3,44.65,962,64,2011,53,4507,10,1
3156,27.8,43.5,1468,72,3382,95,2724,4,1
3157,43.9,53.57,877,80,1732,75,1662,6,0
3158,39.2,49.07,2913,87,1292,68,517,3,0
3159,39.2,52.61,2414,60,912,75,3330,4,1
3160,22.5,44.85,1233,97,1144,67,3830,2,1
3161,28.6,43.63,2048,75,881,51,3751,14,1
3162,60.4,49.38,1006,60,2919,59,1792,11,1
3163,40.2,50.61,1659,94,1532,93,3367,11,0
3164,20,48.29,2508,48,3270,23,1104,2,1
3165,40.3,44.55,1094,75,1952,89,2423,1,1
3166,36.4,49.39,1959,74,2949,21,2605,2,0
3167,33.6,53.36,1739,66,1215,59,4685,13,0
3168,67.4,42.07,1339,81,1660,67,3950,3,1
3169,29.4,42.42,1115,83,1386,24,359,3,1
3170,69.3,42.52,2000,89,3402,58,2704,13,1
3171,30.3,49.54,1429,46,1524,51,1503,11,1
3172,60.4,49.97,526,69,1795,83,274,5,1
3173,36.3,50.83,714,59,945,25,4855,5,1
3174,33.1,43.62,2904,44,1197,53,4891,7,1
3175,24.6,47.99,1035,73,2358,90,2469,12,0
3176,30.9,50.05,949,93,2338,45,506,11,0
3177,52.9,50.51,929,83,2811,60,1387,9,0
3178,21.9,42,2887,42,1630,34,4755,14,1
3179,26.7,53.74,1100,77,3008,93,1788,8,0
3180,47.5,53.39,1621,56,1446,52,425,2,0
3181,24.5,42.73,1447,47,2113,51,1076,3,1
3182,57.4,44.25,2120,71,1223,22,2652,11,1
3183,24.2,46.41,2638,57,3462,37,318,10,0
3184,65.2,52.6,2473,89,2335,28,698,15,1
3185,64.4,51.75,1340,44,1524,79,2551,10,1
3186,34.4,43.82,958,70,2058,88,2961,2,1
3187,55.9,50.69,1638,99,1795,42,552,5,1
3188,38,42.12,2061,70,1001,49,2154,11,1
3189,50,47.12,1812,58,1584,66,907,8,0
3190,55.6,42.67,2580,63,2507,63,741,11,1
3191,20.4,52.63,2145,69,2167,41,3873,7,0
3192,46.1,46.03,844,66,1727,55,2686,4,0
3193,32.8,45.1,1876,83,1519,30,595,9,0
3194,51.1,42.93,2941,56,2984,27,1130,10,1
3195,67.3,49.12,2768,56,2088,52,4804,12,1
3196,43.9,49,2225,87,2358,59,291,5,0
3197,29.3,47.35,2772,66,2369,63,3454,8,0
3198,50.3,47.94,2199,64,1890,69,123,13,0
3199,69.2,47.87,640,42,2536,20,4732,10,1
3200,32.6,50.47,2224,61,1842,82,1909,9,0
3201,30.6,53.56,2552,83,2052,85,4311,12,0
3202,28.1,42.25,2623,48,2371,75,2674,15,1
3203,57.7,47.25,855,65,2275,70,1740,3,1
3204,31.9,52.67,1428,63,2314,31,4440,13,0
3205,61.1,53.67,1985,59,2986,30,4390,15,1
3206,43.2,49.5,2914,60,1354,42,1895,2,0
3207,49,52.8,1342,61,2714,68,3952,2,0
3208,58.4,44.89,2365,100,2929,67,4423,15,1
3209,42.4,52.35,2205,49,1858,74,2286,5,1
3210,30.5,48.72,2252,84,2041,84,2740,8,0
3211,69,46.27,2413,53,2674,81,102,7,1
3212,31.1,48.24,2906,90,2579,62,2662,6,0
3213,68.4,45.32,2454,56,3469,48,2841,2,1
3214,28,48.35,1364,57,2860,29,4069,7,0
3215,23.6,47.21,651,94,1547,22,4903,10,0
3216,20.7,47.28,2979,86,1748,56,4596,15,0
3217,52.6,43.62,2854,73,2621,55,4387,14,1
3218,53.6,53.11,2131,85,2552,89,3578,9,0
3219,67.3,42.48,2930,42,3060,66,1518,3,1
3220,69.9,47.59,618,92,1689,40,2868,11,1
3221,41.7,53.19,2000,46,3377,47,2634,1,1
3222,25,50.52,2348,46,2037,23,2192,3,1
3223,40,46.95,2754,52,1146,54,529,14,1
3224,67.5,50.33,2706,45,3420,50,1354,15,1
3225,48.9,42.1,631,91,1984,74,3703,9,1
3226,24.3,53.36,2894,49,3498,51,1335,7,1
3227,28.5,42.96,2062,47,2869,67,859,14,1
3228,40.9,47.03,2467,71,3220,23,3644,10,0
3229,46.1,44.67,2501,40,1276,72,4040,4,1
3230,36,45.93,1877,83,998,42,4950,2,1
3231,58.6,49.35,1653,75,1117,36,2554,1,1
3232,34.4,51.54,2282,65,911,95,1047,1,1
3233,43.3,44.38,2120,55,2060,93,3135,5,1
3234,22.4,47.49,2693,41,2226,25,2194,15,1
3235,68.4,43.04,2849,82,1963,78,4168,3,1
3236,22,52.81,2259,92,1400,58,301,8,0
3237,44.8,53.48,2549,49,2043,90,694,1,1
3238,64.2,42.88,1630,47,2763,59,3480,6,1
3239,28.6,42.52,1658,77,2001,94,886,2,1
3240,29.1,47.03,912,67,1924,88,1329,2,0
3241,33.2,50.73,844,51,1904,69,401,1,1
3242,57.4,53.97,883,45,1126,78,4343,9,1
3243,46.4,47.91,2326,49,1680,33,3806,3,1
3244,30.2,42.54,2781,40,2667,68,4678,3,1
3245,53,50.29,1164,51,2977,63,2190,14,1
3246,39.3,43.63,2288,94,2946,23,4259,7,1
3247,23.5,51.11,2292,55,1630,49,2989,4,0
3248,65.8,51.78,1223,49,1572,89,2812,5,1
3249,60.8,50.43,1956,40,1340,64,1167,13,1
3250,42.4,44.17,1172,48,1347,59,1122,9,1
3251,49.4,46.53,1594,88,3261,51,3561,3,0
3252,36.4,47.8,666,90,823,52,1106,15,1
3253,50.1,53.71,1734,87,834,21,4495,10,1
3254,22.6,48.62,2405,76,3247,71,1407,3,0
3255,41.6,43.71,2579,86,3326,33,3912,14,1
3256,30.5,49.21,1355,43,2855,24,4458,2,1
3257,55.1,44.39,1523,40,927,42,102,8,1
3258,35,49.71,703,94,2998,24,2044,14,0
3259,42.5,45.3,2486,85,1657,80,3441,13,0
3260,42.9,48.91,2233,85,1319,85,4067,10,0
3261,58.1,44.12,2985,78,941,47,2593,12,1
3262,45.2,52.5,1694,40,3316,58,3846,2,1
3263,40.9,43.73,2590,80,2015,55,4722,11,1
3264,32.4,52.29,2070,79,1654,47,4698,8,0
3265,37.8,48.9,1052,62,1102,73,3844,12,1
3266,64.8,43,884,66,3293,54,1363,11,1
3267,34.2,50.35,2856,73,2667,87,483,4,0
3268,66.9,53.02,1498,50,1938,56,891,8,1
3269,28.9,51.71,1778,54,1806,28,4331,9,1
3270,45,42.36,2981,54,2381,66,3102,9,1
3271,61.8,50.72,1498,47,2764,72,367,3,1
3272,56.4,46.63,2594,68,3399,69,4531,7,1
3273,60.6,42.01,641,50,2313,95,708,14,1
3274,44.6,48.38,2940,63,2105,30,2119,3,0
3275,24.4,43.7,2723,59,903,39,1972,13,1
3276,41.8,53.23,704,64,883,80,1390,5,1
3277,39,47.36,1949,56,2524,65,3960,6,0
3278,64.7,44.45,1577,61,1942,33,2168,2,1
3279,41.8,49.18,2193,93,2138,93,4822,11,0
3280,37.8,42.63,993,86,3122,54,3004,14,1
3281,34.9,53.67,685,65,1461,74,218,5,0
3282,58.9,47.29,2826,85,2141,43,1534,13,1
3283,41.7,50.7,2399,56,3200,74,4739,12,0
3284,69.5,51.98,2489,89,3031,29,1187,8,1
3285,53.1,47.69,876,41,2648,88,4993,5,1
3286,49.8,50.66,1846,69,2626,36,903,14,0
3287,22,46.09,1789,77,2365,56,458,13,0
3288,45.8,44.23,1293,71,1881,81,3068,4,1
3289,46.1,52.69,1391,51,1366,83,2104,9,1
3290,37,44.82,2972,99,2352,84,4945,12,1
3291,46.4,47.76,1710,99,2040,21,568,2,0
3292,22.2,44.89,1659,74,3237,47,3781,8,1
3293,57.8,42.06,2298,81,3373,79,1388,1,1
3294,60.1,53.94,2097,86,2313,60,4003,4,1
3295,56,52.07,1441,52,2170,75,1930,13,1
3296,65.2,52.82,2882,44,856,73,4669,14,1
3297,44.8,43.38,1221,88,3379,55,3866,11,1
3298,50.1,42.86,614,99,1463,36,3556,7,1
3299,35.3,50.48,1685,62,1169,78,1688,10,1
3300,29.8,48.14,956,77,1375,88,4610,12,0
3301,47.5,49.61,556,45,1768,92,2219,15,1
3302,49.9,47.21,2270,68,2670,49,2895,13,0
3303,22.7,46.47,2484,61,2874,44,2490,3,0
3304,37.6,46.61,831,81,1899,43,3450,15,0
3305,59.8,45.78,1514,95,2317,77,3264,2,1
3306,61.7,51.62,2703,42,1180,75,2549,3,1
3307,51.8,52.86,1071,47,3270,79,3475,11,1
3308,63.8,51.77,2544,45,3412,24,1641,11,1
3309,22.3,45.98,1664,52,2538,87,1339,6,1
3310,41.3,45.15,2932,84,3493,30,4464,11,0
3311,55.8,43.02,2465,93,3009,62,1826,1,1
3312,39.8,43.01,793,81,2257,47,1437,15,1
3313,42.5,53.29,1423,72,1879,53,3485,14,0
3314,31.8,46.57,2070,72,3192,37,3579,4,0
3315,65.9,52.33,1346,99,2633,55,3026,3,1
3316,23.5,52.41,2414,41,2331,29,3175,4,1
3317,69,48.43,2584,50,1373,52,1146,14,1
3318,46.2,52.47,2280,86,3392,80,2269,6,0
3319,57.9,53.57,2456,57,2995,52,4520,7,1
3320,32.6,52.04,2438,78,2026,33,2868,10,0
3321,29,43.65,2141,43,2446,35,222,3,1
3322,35.4,52.53,2128,96,3177,37,1670,14,0
3323,24.3,42.11,2534,88,1446,42,3047,15,1
3324,50.3,53.46,652,55,2847,43,4503,4,0
3325,23.8,50.34,1145,56,1393,81,4671,10,0
3326,42.5,47.31,617,41,1302,42,3755,2,1
3327,65.5,49.9,1299,77,823,40,2552,12,1
3328,32.2,52.47,2277,45,2692,45,4142,7,1
3329,23.8,45.92,2574,40,1755,83,3528,10,1
3330,69.9,46.65,2890,74,2369,68,1568,14,1
3331,35.2,42.34,1537,67,3487,86,2487,6,1
3332,35.7,44.76,2837,71,2833,34,4479,7,1
3333,30.7,43.09,1109,100,1428,76,3578,8,1
3334,61.7,47.46,770,67,3295,44,143,12,1
3335,29.9,44.59,2623,93,1825,21,1835,9,1
3336,58.4,43.12,1590,48,2786,36,1935,2,1
3337,47.2,43.11,612,67,2608,44,2462,1,1
3338,59.3,43.06,1112,69,1833,81,4500,11,1
3339,60,42.32,2420,83,2269,38,1600,13,1
3340,32.1,51.79,2427,86,3358,56,4912,9,0
3341,31.9,43.24,1409,51,2766,59,1926,14,1
3342,55.5,44.64,1705,78,2953,56,4206,1,1
3343,35,52.85,1247,65,2303,40,571,5,0
3344,63.5,53.19,1106,70,2667,68,1209,15,1
3345,63.7,45.57,2010,71,3396,64,1197,4,1
3346,44.2,46.87,1822,92,3205,86,450,1,0
3347,24.1,52.1,567,75,1788,60,131,6,0
3348,68,51.11,1963,51,1986,75,4096,8,1
3349,35.5,53.88,2867,85,1739,72,2040,3,0
3350,39.7,43.41,1416,93,1641,79,560,4,1
3351,27.9,42.72,2227,99,942,55,981,8,1
3352,23.6,42.78,1275,100,1262,81,349,3,1
3353,62.5,46.65,549,60,1321,47,818,6,1
3354,40.1,50.36,2859,95,3239,23,4390,6,0
3355,62.1,50.04,2763,44,1230,21,2932,15,1
3356,33.1,51.5,1478,59,1487,56,4909,11,0
3357,44.8,44.69,1850,86,2666,39,3701,14,1
3358,56.2,44.77,1584,77,2451,73,4455,15,1
3359,60.8,50.54,2695,85,2509,38,2150,2,1
3360,44.4,51.38,1835,91,1009,84,4143,6,1
3361,31.5,45.69,1656,95,2642,75,1007,1,0
3362,24.2,42.1,1665,54,945,24,924,14,1
3363,41.8,47.02,1438,73,3366,24,4590,10,0
3364,52.1,52.35,2884,44,3115,74,3370,4,1
3365,45,44.55,2412,44,2309,47,1854,2,1
3366,42.9,52.46,1534,66,3248,79,4615,4,0
3367,31.4,47.29,2224,77,1035,63,2084,7,1
3368,64.7,52.27,1860,89,921,80,4411,1,1
3369,58.7,48.51,2148,95,979,37,4245,7,1
3370,40.5,53.22,1297,93,1217,49,2058,3,0
3371,45,42.3,2300,70,2906,21,1112,2,1
3372,56.7,49.33,2584,42,1704,79,4818,6,1
3373,45.5,53.3,1447,51,1017,70,388,13,1
3374,25.8,47.93,974,70,2004,25,4594,8,0
3375,48.7,52.44,2739,73,1201,35,511,2,0
3376,36.5,52.3,2272,58,1062,80,894,1,1
3377,28.7,52.87,659,90,2864,69,3650,10,0
3378,43.3,42.76,833,87,2274,57,4236,7,1
3379,23.6,45.03,955,50,1034,76,1137,4,1
3380,45.2,48.06,2796,83,1396,74,1491,11,0
3381,23.2,46.42,517,44,1298,29,1877,4,1
3382,24.7,46.88,2893,80,2776,34,2233,2,0
3383,40.2,44.38,2073,71,1528,93,3737,2,1
3384,57.9,43.78,2196,54,2805,29,4718,8,1
3385,22.1,47.03,2323,40,1820,57,1546,9,1
3386,33.1,45.27,2958,78,1367,73,1061,1,0
3387,21.5,47.17,985,91,922,89,2944,10,1
3388,58.8,42.84,2068,63,3486,65,2760,2,1
3389,36.1,43.86,2207,96,3021,37,4829,4,1
3390,63.2,45.96,1811,67,1901,91,4744,13,1
3391,55.6,51.01,2665,81,2428,26,320,10,1
3392,68.8,45.52,2557,88,997,70,336,8,1
3393,25.6,52.96,974,90,2167,51,1368,14,0
3394,57.3,44.32,777,78,1026,91,3246,12,1
3395,46.2,52.99,2412,42,1054,60,3813,9,1
3396,34.3,44.51,1946,100,3387,78,1264,4,1
3397,58.9,43.99,1261,73,1449,67,4517,7,1
3398,60.5,49.83,2176,48,1196,57,2709,1,1
3399,40.4,42.61,863,100,1907,23,4357,9,1
3400,56.1,43.84,2995,63,1389,31,4148,6,1
3401,63.8,51.83,1664,64,1306,73,1733,2,1
3402,60.3,43.37,2996,90,896,46,2899,15,1
3403,65.5,51.45,2219,77,2279,61,2787,12,1
3404,48.6,51.38,1524,64,1358,80,1886,15,0
3405,22.2,47.42,2338,95,1253,71,1888,2,0
3406,34.3,51.25,1294,66,911,56,642,3,1
3407,54.5,48.73,2531,89,2634,87,4403,7,0
3408,20.2,51.22,2681,89,1600,59,1873,3,0
3409,39.3,53.63,1030,88,2756,67,4933,14,0
3410,31.2,47.67,2937,62,1206,37,1463,7,0
3411,50,45.62,2612,51,3263,61,4696,4,1
3412,31,44.04,1717,95,964,74,1133,7,1
3413,68.9,50.95,1825,96,1022,86,2607,2,1
3414,33.8,47.51,2742,69,2320,47,414,2,0
3415,61.6,51.21,907,86,1191,36,3211,5,1
3416,33.2,42.08,1348,41,1129,68,1366,15,1
3417,20.5,48.7,2381,61,2843,50,4064,15,0
3418,23.5,47.49,1822,71,3099,74,4196,2,0
3419,36,42.81,2296,42,1141,67,4910,7,1
3420,51,44.6,2548,75,2579,66,1845,5,1
3421,47.2,52.61,537,100,1025,24,4128,4,1
3422,41.7,53.82,2145,92,1913,86,3074,15,0
3423,37.1,44.78,2009,79,1511,49,2743,4,1
3424,66.4,50.44,816,57,3038,83,2330,5,1
3425,58.5,50.88,2507,76,3146,92,2748,11,1
3426,35.7,42.73,1747,96,1061,22,3888,14,1
3427,30.2,45.54,2123,68,2902,93,4171,14,0
3428,43.7,45.1,1184,76,1470,57,4597,2,0
3429,40.5,53.46,715,54,2586,26,3163,9,1
3430,65.8,48.74,2663,64,3008,71,4491,13,1
3431,37,48.49,884,48,2453,35,2790,5,1
3432,56.2,47.91,2120,42,1052,84,1042,13,1
3433,63.3,47.59,2279,64,2319,60,2293,7,1
3434,25.2,50.49,683,43,1965,81,4875,6,1
3435,46.8,46.14,2690,63,1883,29,3982,2,0
3436,57.5,51.34,1552,40,2805,43,412,8,1
3437,57.3,53.86,640,92,892,67,4572,12,1
3438,45.5,42.66,1161,89,929,25,2060,3,1
3439,28.1,44.98,1148,64,889,47,863,9,1
3440,29.1,48.63,1077,68,2375,54,1120,15,0
3441,64.6,46.52,790,51,1963,71,2179,13,1
3442,64.1,46.51,1373,40,1949,89,4902,5,1
3443,51.4,49.87,507,76,2174,61,4390,9,0
3444,38.7,43.22,1882,49,2447,71,2447,14,1
3445,47,53.56,1204,99,3354,53,1007,12,0
3446,60.1,43.08,2486,80,1557,65,217,3,1
3447,35.1,48.64,2569,70,1941,81,568,1,0
3448,57.4,52.04,1505,68,1279,94,1871,10,1
